index,year,month,day,hour,minute,target_temp
186,2018,2,11,12,45,10
187,2018,2,11,13,0,10
188,2018,2,11,13,15,10
189,2018,2,11,13,30,10
190,2018,2,11,13,45,10
191,2018,2,11,14,0,10
192,2018,2,11,14,15,10
193,2018,2,11,14,30,10
194,2018,2,11,14,45,10
195,2018,2,11,15,0,10
196,2018,2,11,15,15,10
197,2018,2,11,15,30,10
198,2018,2,11,15,45,10
199,2018,2,11,16,0,10
200,2018,2,11,16,15,10
201,2018,2,11,16,30,10
202,2018,2,11,16,45,10
203,2018,2,11,17,0,10
204,2018,2,11,17,15,10
205,2018,2,11,17,30,10
206,2018,2,11,17,45,10
207,2018,2,11,18,0,10
208,2018,2,11,18,15,10
209,2018,2,11,18,30,10
210,2018,2,11,18,45,10
211,2018,2,11,19,0,10
212,2018,2,11,19,15,10
213,2018,2,11,19,30,10
214,2018,2,11,19,45,10
215,2018,2,11,20,0,10
216,2018,2,11,20,15,10
217,2018,2,11,20,30,10
218,2018,2,11,20,45,10
219,2018,2,11,21,0,10
220,2018,2,11,21,15,10
221,2018,2,11,21,30,10
222,2018,2,11,21,45,10
223,2018,2,11,22,0,10
224,2018,2,11,22,15,10
225,2018,2,11,22,30,10
226,2018,2,11,22,45,10
227,2018,2,11,23,0,10
228,2018,2,11,23,15,10
229,2018,2,11,23,30,10
230,2018,2,11,23,45,10
231,2018,2,12,0,0,10
232,2018,2,12,0,15,10
233,2018,2,12,0,30,10
234,2018,2,12,0,45,10
235,2018,2,12,1,0,10
236,2018,2,12,1,15,10
237,2018,2,12,1,30,10
238,2018,2,12,1,45,10
239,2018,2,12,2,0,10
240,2018,2,12,2,15,10
241,2018,2,12,2,30,10
242,2018,2,12,2,45,10
243,2018,2,12,3,0,10
244,2018,2,12,3,15,10
245,2018,2,12,3,30,10
246,2018,2,12,3,45,10
247,2018,2,12,4,0,10
248,2018,2,12,4,15,10
249,2018,2,12,4,30,10
250,2018,2,12,4,45,10
251,2018,2,12,5,0,10
252,2018,2,12,5,15,10
253,2018,2,12,5,30,10
254,2018,2,12,5,45,10
255,2018,2,12,6,0,10
256,2018,2,12,6,15,10
257,2018,2,12,6,30,10
258,2018,2,12,6,45,10
259,2018,2,12,7,0,10
260,2018,2,12,7,15,10
261,2018,2,12,7,30,10
262,2018,2,12,7,45,10
263,2018,2,12,8,0,10
264,2018,2,12,8,15,10
265,2018,2,12,8,30,10
266,2018,2,12,8,45,10
267,2018,2,12,9,0,10
268,2018,2,12,9,15,10
269,2018,2,12,9,30,10
270,2018,2,12,9,45,10
271,2018,2,12,10,0,10
272,2018,2,12,10,15,10
273,2018,2,12,10,30,10
274,2018,2,12,10,45,10
275,2018,2,12,11,0,10
276,2018,2,12,11,15,10
277,2018,2,12,11,30,10
278,2018,2,12,11,45,10
279,2018,2,12,12,0,10
280,2018,2,12,12,15,10
281,2018,2,12,12,30,10
282,2018,2,12,12,45,10
283,2018,2,12,13,0,10
284,2018,2,12,13,15,10
285,2018,2,12,13,30,10
286,2018,2,12,13,45,10
287,2018,2,12,14,0,10
288,2018,2,12,14,15,10
289,2018,2,12,14,30,10
290,2018,2,12,14,45,10
291,2018,2,12,15,0,10
292,2018,2,12,15,15,10
293,2018,2,12,15,30,10
294,2018,2,12,15,45,10
295,2018,2,12,16,0,10
296,2018,2,12,16,15,10
297,2018,2,12,16,30,10
298,2018,2,12,16,45,10
299,2018,2,12,17,0,10
300,2018,2,12,17,15,10
301,2018,2,12,17,30,10
302,2018,2,12,17,45,10
303,2018,2,12,18,0,10
304,2018,2,12,18,15,10
305,2018,2,12,18,30,10
306,2018,2,12,18,45,10
307,2018,2,12,19,0,10
308,2018,2,12,19,15,10
309,2018,2,12,19,30,10
310,2018,2,12,19,45,10
311,2018,2,12,20,0,10
312,2018,2,12,20,15,10
313,2018,2,12,20,30,10
314,2018,2,12,20,45,10
315,2018,2,12,21,0,10
316,2018,2,12,21,15,10
317,2018,2,12,21,30,10
318,2018,2,12,21,45,10
319,2018,2,12,22,0,10
320,2018,2,12,22,15,10
321,2018,2,12,22,30,10
322,2018,2,12,22,45,10
323,2018,2,12,23,0,10
324,2018,2,12,23,15,10
325,2018,2,12,23,30,10
326,2018,2,12,23,45,10
327,2018,2,13,0,0,10
328,2018,2,13,0,15,10
329,2018,2,13,0,30,10
330,2018,2,13,0,45,10
331,2018,2,13,1,0,10
332,2018,2,13,1,15,10
333,2018,2,13,1,30,10
334,2018,2,13,1,45,10
335,2018,2,13,2,0,10
336,2018,2,13,2,15,10
337,2018,2,13,2,30,10
338,2018,2,13,2,45,10
