index,year,month,day,hour,minute,target_temp
293,2018,3,12,12,9,7
294,2018,3,12,12,24,7
295,2018,3,12,12,39,7
296,2018,3,12,12,54,7
297,2018,3,12,13,9,7
298,2018,3,12,13,24,7
299,2018,3,12,13,39,7
300,2018,3,12,13,54,7
301,2018,3,12,14,9,7
302,2018,3,12,14,24,7
303,2018,3,12,14,39,7
304,2018,3,12,14,54,7
305,2018,3,12,15,9,7
306,2018,3,12,15,24,7
307,2018,3,12,15,39,7
308,2018,3,12,15,54,7
309,2018,3,12,16,9,7
310,2018,3,12,16,24,7
311,2018,3,12,16,39,7
312,2018,3,12,16,54,7
313,2018,3,12,17,9,7
314,2018,3,12,17,24,7
315,2018,3,12,17,39,7
316,2018,3,12,17,54,7
317,2018,3,12,18,9,7
318,2018,3,12,18,24,7
319,2018,3,12,18,39,7
320,2018,3,12,18,54,7
321,2018,3,12,19,9,7
322,2018,3,12,19,24,7
323,2018,3,12,19,39,7
324,2018,3,12,19,54,7
325,2018,3,12,20,9,7
326,2018,3,12,20,24,7
327,2018,3,12,20,39,7
328,2018,3,12,20,54,7
329,2018,3,12,21,9,7
330,2018,3,12,21,24,7
331,2018,3,12,21,39,7
332,2018,3,12,21,54,7
333,2018,3,12,22,9,7
334,2018,3,12,22,24,7
335,2018,3,12,22,39,7
336,2018,3,12,22,54,7
337,2018,3,12,23,9,7
338,2018,3,12,23,24,7
339,2018,3,12,23,39,7
340,2018,3,12,23,54,7
341,2018,3,13,0,9,7
342,2018,3,13,0,24,7
343,2018,3,13,0,39,7
344,2018,3,13,0,54,7
345,2018,3,13,1,9,7
346,2018,3,13,1,24,7
347,2018,3,13,1,39,7
348,2018,3,13,1,54,7
349,2018,3,13,2,9,7
350,2018,3,13,2,24,7
351,2018,3,13,2,39,7
352,2018,3,13,2,54,7
353,2018,3,13,3,9,7
354,2018,3,13,3,24,7
355,2018,3,13,3,39,7
356,2018,3,13,3,54,7
357,2018,3,13,4,9,7
358,2018,3,13,4,24,7
359,2018,3,13,4,39,7
360,2018,3,13,4,54,7
361,2018,3,13,5,9,7
362,2018,3,13,5,24,7
363,2018,3,13,5,39,7
364,2018,3,13,5,54,7
365,2018,3,13,6,9,7
366,2018,3,13,6,24,7
367,2018,3,13,6,39,7
368,2018,3,13,6,54,7
369,2018,3,13,7,9,7
370,2018,3,13,7,24,7
371,2018,3,13,7,39,7
372,2018,3,13,7,54,7
373,2018,3,13,8,9,7
374,2018,3,13,8,24,7
375,2018,3,13,8,39,7
376,2018,3,13,8,54,7
377,2018,3,13,9,9,7
378,2018,3,13,9,24,7
379,2018,3,13,9,39,7
380,2018,3,13,9,54,7
381,2018,3,13,10,9,7
382,2018,3,13,10,24,7
383,2018,3,13,10,39,7
384,2018,3,13,10,54,7
385,2018,3,13,11,9,7
386,2018,3,13,11,24,7
387,2018,3,13,11,39,7
388,2018,3,13,11,54,7
389,2018,3,13,12,9,7
390,2018,3,13,12,24,7
391,2018,3,13,12,39,7
392,2018,3,13,12,54,7
393,2018,3,13,13,9,7
394,2018,3,13,13,24,7
395,2018,3,13,13,39,7
396,2018,3,13,13,54,7
397,2018,3,13,14,9,7
398,2018,3,13,14,24,7
399,2018,3,13,14,39,7
400,2018,3,13,14,54,7
401,2018,3,13,15,9,7
402,2018,3,13,15,24,7
403,2018,3,13,15,39,7
404,2018,3,13,15,54,7
405,2018,3,13,16,9,7
406,2018,3,13,16,24,7
407,2018,3,13,16,39,7
408,2018,3,13,16,54,7
409,2018,3,13,17,9,7
410,2018,3,13,17,24,7
411,2018,3,13,17,39,7
412,2018,3,13,17,54,7
413,2018,3,13,18,9,7
414,2018,3,13,18,24,7
415,2018,3,13,18,39,7
416,2018,3,13,18,54,7
417,2018,3,13,19,9,7
418,2018,3,13,19,24,7
419,2018,3,13,19,39,7
420,2018,3,13,19,54,7
421,2018,3,13,20,9,7
422,2018,3,13,20,24,7
423,2018,3,13,20,39,7
424,2018,3,13,20,54,7
425,2018,3,13,21,9,7
426,2018,3,13,21,24,7
427,2018,3,13,21,39,7
428,2018,3,13,21,54,7
429,2018,3,13,22,9,7
430,2018,3,13,22,24,7
431,2018,3,13,22,39,7
432,2018,3,13,22,54,7
433,2018,3,13,23,9,7
434,2018,3,13,23,24,7
435,2018,3,13,23,39,7
436,2018,3,13,23,54,7
437,2018,3,14,0,9,7
438,2018,3,14,0,24,7
439,2018,3,14,0,39,7
440,2018,3,14,0,54,7
441,2018,3,14,1,9,7
442,2018,3,14,1,24,7
443,2018,3,14,1,39,7
444,2018,3,14,1,54,7
445,2018,3,14,2,9,7
446,2018,3,14,2,24,7
447,2018,3,14,2,39,7
448,2018,3,14,2,54,7
449,2018,3,14,3,9,7.33
450,2018,3,14,3,24,8.63
451,2018,3,14,3,39,9.84
452,2018,3,14,3,54,10.96
453,2018,3,14,4,9,12
454,2018,3,14,4,24,12.95
455,2018,3,14,4,39,13.83
456,2018,3,14,4,54,14.63
457,2018,3,14,5,9,15.35
458,2018,3,14,5,24,16.01
459,2018,3,14,5,39,16.6
460,2018,3,14,5,54,17.13
461,2018,3,14,6,9,17.6
462,2018,3,14,6,24,18.02
463,2018,3,14,6,39,18.39
464,2018,3,14,6,54,18.7
465,2018,3,14,7,9,18.97
466,2018,3,14,7,24,19.2
467,2018,3,14,7,39,19.4
468,2018,3,14,7,54,19.56
469,2018,3,14,8,9,19.68
470,2018,3,14,8,24,19.78
471,2018,3,14,8,39,19.86
472,2018,3,14,8,54,19.91
473,2018,3,14,9,9,19.95
474,2018,3,14,9,24,19.98
475,2018,3,14,9,39,19.99
476,2018,3,14,9,54,20
477,2018,3,14,10,9,20
478,2018,3,14,10,24,18
479,2018,3,14,10,39,18
480,2018,3,14,10,54,18
481,2018,3,14,11,9,18
482,2018,3,14,11,24,18
483,2018,3,14,11,39,18
484,2018,3,14,11,54,18
485,2018,3,14,12,9,18
486,2018,3,14,12,24,18
487,2018,3,14,12,39,18
488,2018,3,14,12,54,18
489,2018,3,14,13,9,18
