15/01/2022 22:40:42,TrgTemp: ,17.654321, , n1 , 17.62 , n2 , 17.81 , n3 , 17.5 , n4 , 17.25 , n5 , 15.44,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
15/01/2022 22:42:56,TrgTemp: ,17.654321, , n1 , 17.62 , n2 , 17.81 , n3 , 17.5 , n4 , 17.25 , n5 , 15.38,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
