15/01/2022 18:35:14,TrgTemp: ,17.654321, , n1 , 10Disconn , n2 , 10Disconn,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
15/01/2022 18:48:05,TrgTemp: ,17.654321, , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
15/01/2022 18:55:42,TrgTemp: ,17.654321, , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
15/01/2022 19:18:26,TrgTemp: ,17.654321, , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
15/01/2022 19:31:30,TrgTemp: ,17.654321, , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
15/01/2022 19:47:38,TrgTemp: ,17.654321, , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
15/01/2022 20:11:11,TrgTemp: ,17.654321, , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
15/01/2022 20:34:13,TrgTemp: ,17.654321, , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
15/01/2022 21:01:17,TrgTemp: ,17.654321, , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n1 , 10Disconn , n2 , 10Disconn , n3 , 10Disconn,1.234,1.234,1.234 , 1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234,1.234
